K,rho,r_075,r_10,r_125
25,0.75,18.8736146725703,9.37138537193984,6.20946427186868
25,0.76,19.407704554199,9.63099002269227,6.37514093696558
25,0.77,19.9964674286279,9.90452834284769,6.5416472388645
25,0.78,20.4997592580021,10.1800426249535,6.72166266632024
25,0.79,20.9959474869494,10.4573929717248,6.88824692515006
25,0.8,21.531283461675,10.7255085297754,7.061136007753
25,0.81,22.0832565552286,10.9837880394282,7.2330403540841
25,0.82,22.6067595506019,11.2409872472742,7.41129242086119
25,0.83,23.0976983335884,11.4968767811536,7.59448200159056
25,0.84,23.7049543599926,11.7780342890618,7.77491956819148
25,0.85,24.3162560257331,12.0561139141463,7.95232550473668
25,0.86,24.9341125595879,12.3307628489855,8.13275708923282
25,0.87,25.5583016069251,12.6095675798764,8.3177568367018
25,0.88,26.1280668247347,12.88638124324,8.48778085814512
25,0.89,26.69923319192,13.17306500442,8.67168837529777
25,0.9,27.2683882845412,13.4758300433568,8.85641625025712
25,0.91,27.8586877824973,13.7468967368899,9.03664822982061
25,0.92,28.5394151623283,14.0226782201093,9.22209832846991
25,0.93,29.1665475565319,14.3198144840239,9.4107820301964
25,0.94,29.7401765254023,14.6339797971898,9.59874122603291
25,0.95,30.3597731641505,14.9254922106163,9.77633764756321
25,0.96,30.9962677108727,15.2118997661509,9.95448321322447
25,0.97,31.5163212018747,15.4927652116847,10.1186301678239
25,0.98,32.0442827825566,15.7406845329977,10.2844367875528
25,0.99,32.5433405910114,15.9650562714803,10.4182581550839
26,0,0,0,0
26,0.01,0,0,0
26,0.02,0,0,0
26,0.03,0,0,0
26,0.04,0,0,0
26,0.05,0,0,0
26,0.06,0,0,0
26,0.07,0,0,0
26,0.08,0,0,0
26,0.09,0,0,0
26,0.1,0,0,0
26,0.11,0,0,0
26,0.12,0,0,0
26,0.13,0,0,0
26,0.14,0,0,0
26,0.15,0,0,0
26,0.16,0,0,0
26,0.17,0,0,0
26,0.18,0,0,0
26,0.19,0,0,0
26,0.2,0,0,0
26,0.21,0,0,0
26,0.22,0,0,0
26,0.23,0,0,0
26,0.24,0,0,0
26,0.25,0,0,0
26,0.26,0,0,0
26,0.27,0,0,0
26,0.28,0,0,0
26,0.29,0,0,0
26,0.3,0,0,0
26,0.31,0,0,0
26,0.32,0,0,0
26,0.33,0,0,0
26,0.34,1.91910119636248,0,0
26,0.35,2.32175965236456,0,0
26,0.36,2.71297007534361,0,0
26,0.37,3.11045423333407,0,0
26,0.38,3.47474540457641,1.46721399339323,0
26,0.39,3.83250640233285,1.72515457508915,0
26,0.4,4.19422936005605,1.95606182127405,0
26,0.41,4.53068433477274,2.16277715693562,1.28525044351995
26,0.42,4.87776869677073,2.36793928861428,1.46096898603822
26,0.43,5.2148571077147,2.57085216827561,1.61820923801298
26,0.44,5.54461040188328,2.76475176768641,1.77538051656134
26,0.45,5.88072169035649,2.95798150576146,1.91570191445052
26,0.46,6.24310003997198,3.15180841732203,2.07253669075097
26,0.47,6.62520491336475,3.3456232387451,2.20430437590148
26,0.48,7.02355356691141,3.55269835312252,2.34858563971532
26,0.49,7.42982614707766,3.76501749752258,2.49464532746766
26,0.5,7.81548674174589,3.98209018259559,2.63168122196884
26,0.51,8.24563235374078,4.20446062083433,2.77589470101879
26,0.52,8.65611534408667,4.42648114044919,2.92492380913902
26,0.53,9.12749222828181,4.63964976275971,3.06432899334889
26,0.54,9.51397776209979,4.85256077442039,3.20879504943645
26,0.55,9.96653095125267,5.07845717838775,3.35115950120223
26,0.56,10.4237285770236,5.29181636314598,3.49532104942346
26,0.57,10.8408327038064,5.49844915882936,3.64857427941459
26,0.58,11.2920443917315,5.72602140708797,3.8015737213828
26,0.59,11.8049075091459,5.95149891080686,3.95988862438038
26,0.6,12.2524465181268,6.18864304240209,4.11844201686327
26,0.61,12.7454423173664,6.42323027830926,4.28426347153166
26,0.62,13.2231364205902,6.66423141007725,4.44569405550637
26,0.63,13.7542462313048,6.91448935628718,4.60320186910657
26,0.64,14.2840212083041,7.16005331619882,4.76075993140487
26,0.65,14.7719720133336,7.4089766691331,4.93194738860287
26,0.66,15.2896337233632,7.64493338334924,5.09622667192553
26,0.67,15.8121310313167,7.89543068293635,5.26252412593552
26,0.68,16.3722730372918,8.15948810782564,5.44053311109944
26,0.69,16.8571045185828,8.42356720896622,5.6107655864293
26,0.7,17.3831523947249,8.69213884540224,5.78145677232157
26,0.71,17.931182786356,8.98453035535927,5.94856451042748
26,0.72,18.485350422412,9.24754389494252,6.11304334187012
26,0.73,19.03831989537,9.51945723658073,6.29330058083964
26,0.74,19.6138619560869,9.79538781980757,6.46959463769346
26,0.75,20.1953348664465,10.0821770502846,6.66227005710961
26,0.76,20.7350392266909,10.3434032414147,6.8326613820958
26,0.77,21.3245909986573,10.6060704341436,7.01516903840634
26,0.78,21.8885827234885,10.8772325085221,7.18707281771653
26,0.79,22.4724740109892,11.1552338408246,7.37414185316807
26,0.8,23.010665214754,11.4567779239257,7.56648607130618
26,0.81,23.5705559116614,11.7545576525676,7.74456044982543
26,0.82,24.1363938616202,12.0519764394075,7.93054883702319
26,0.83,24.7409414472556,12.3449413863614,8.13702769875914
26,0.84,25.3686496457003,12.6408443107629,8.32695984748644
26,0.85,26.0031158172444,12.9454900241943,8.50905643482825
26,0.86,26.652696282342,13.2529730112099,8.69734994051431
26,0.87,27.3146067461513,13.5530170680293,8.90168116094728
26,0.88,27.9216185680869,13.8594064078911,9.10097817350857
26,0.89,28.6071517240601,14.149277993234,9.28980316640053
26,0.9,29.2717875871209,14.4552469810629,9.49966438604467
26,0.91,30.0109822548363,14.7584143950273,9.66599096709101
26,0.92,30.6948330234143,15.0539398029424,9.85440620918399
26,0.93,31.2492199915701,15.3583181876593,10.0721884214345
26,0.94,31.9316964671683,15.6535931907398,10.2790897315738
26,0.95,32.589897250894,15.9539147040887,10.4613990533684
26,0.96,33.2526990454856,16.2556725557812,10.6604273696558
26,0.97,33.9585001273119,16.5541218782193,10.8291036298737
26,0.98,34.5678046616762,16.8624775322565,11.028807290367
26,0.99,35.1815052320186,17.1546820646954,11.2020482855909
27,0,0,0,0
27,0.01,0,0,0
27,0.02,0,0,0
27,0.03,0,0,0
27,0.04,0,0,0
27,0.05,0,0,0
27,0.06,0,0,0
27,0.07,0,0,0
27,0.08,0,0,0
27,0.09,0,0,0
27,0.1,0,0,0
27,0.11,0,0,0
27,0.12,0,0,0
27,0.13,0,0,0
27,0.14,0,0,0
27,0.15,0,0,0
27,0.16,0,0,0
27,0.17,0,0,0
27,0.18,0,0,0
27,0.19,0,0,0
27,0.2,0,0,0
27,0.21,0,0,0
27,0.22,0,0,0
27,0.23,0,0,0
27,0.24,0,0,0
27,0.25,0,0,0
27,0.26,0,0,0
27,0.27,0,0,0
27,0.28,0,0,0
27,0.29,0,0,0
27,0.3,0,0,0
27,0.31,0,0,0
27,0.32,0,0,0
27,0.33,1.89332495254357,0,0
27,0.34,2.33049991978435,0,0
27,0.35,2.76250050381603,0,0
27,0.36,3.11961984177171,0,0
27,0.37,3.48409494243396,1.48521540500096,0
27,0.38,3.88355438422307,1.75184127075279,0
27,0.39,4.21153594976972,1.99026568681351,0
27,0.4,4.58272164940929,2.19127143243146,1.31230362222123
27,0.41,4.9429120565072,2.39444099594132,1.50123564528472
27,0.42,5.30353072517466,2.59914113863615,1.66171926637883
27,0.43,5.66230409811632,2.81679254284539,1.81817049093426
27,0.44,6.06288243747621,3.01906417979621,1.96677712137906
27,0.45,6.45173738652733,3.24847762293886,2.12431206400109
27,0.46,6.8470561373418,3.45216537533419,2.27340940552185
27,0.47,7.25073681607686,3.66503480668304,2.4246157490774
27,0.48,7.68643950889369,3.86903604220342,2.56371199753847
27,0.49,8.11029367501132,4.09156601854352,2.7149695798554
27,0.5,8.52440367241933,4.31238966228047,2.85736401616695
27,0.51,8.98911190077708,4.52833132445397,3.00494161516456
27,0.52,9.44518428563122,4.75008589393027,3.16007747308911
27,0.53,9.84965987079514,4.98534450068864,3.30909695438599
27,0.54,10.305502362723,5.20365570669869,3.45521649825906
27,0.55,10.807174449444,5.43838401375143,3.6068437010689
27,0.56,11.2634186702795,5.67461938767722,3.76970887157893
27,0.57,11.7479307080891,5.91568848335102,3.93463768148479
27,0.58,12.2212151172576,6.1551205933386,4.08935591227356
27,0.59,12.7176905189242,6.39235513717225,4.25317154772869
27,0.6,13.1918901659191,6.62684863870014,4.42224777672093
27,0.61,13.6948875073129,6.88655925183715,4.5901761943251
27,0.62,14.1877233334832,7.13672320915542,4.75875657755122
27,0.63,14.728462634665,7.40325631564016,4.92774230630449
27,0.64,15.2380699359051,7.66515632024585,5.09689108382546
27,0.65,15.7502625599595,7.9321071233521,5.27183662047566
27,0.66,16.3250946006281,8.19207048887814,5.4383210156424
27,0.67,16.8885205236528,8.45199943160917,5.61515724104352
27,0.68,17.4706557317676,8.73184063563935,5.80149947398001
27,0.69,18.0127187205217,9.00705864129209,5.99006643313187
27,0.7,18.6139904777909,9.25781936357573,6.17946509122948
27,0.71,19.2157791564058,9.54317624629479,6.35505189123568
27,0.72,19.7697334051825,9.85633200568993,6.54133415556936
27,0.73,20.3241386313478,10.1358082150425,6.71421507594389
27,0.74,20.9056904129697,10.4089239983538,6.90877127592926
27,0.75,21.5226941938876,10.708282846918,7.0964336410753
27,0.76,22.1712537889006,10.9694175741231,7.2923739820589
27,0.77,22.8239955640425,11.2854935694351,7.47945413102388
27,0.78,23.3526343661608,11.5913861469567,7.66738940157013
27,0.79,23.9342598198796,11.8864005392598,7.87244022023431
27,0.8,24.5411521513614,12.2016785176316,8.06348272748236
27,0.81,25.1549563222645,12.5359601381493,8.26272452081914
27,0.82,25.7453633055628,12.8243289416162,8.46259202369418
27,0.83,26.3555850498876,13.1271186467828,8.6708117842879
27,0.84,27.0422549121846,13.4604612193789,8.88436603194721
27,0.85,27.6539898763645,13.8093280611748,9.08228466349858
27,0.86,28.3519421572649,14.1193104113784,9.28667555019547
27,0.87,29.0045495039152,14.4625239890821,9.49593799604983
27,0.88,29.7012430667551,14.769300110074,9.71004382633488
27,0.89,30.2667751195384,15.0926394892623,9.91197458843867
27,0.9,30.940772890076,15.4094146366236,10.1301989092649
27,0.91,31.5736482981317,15.7211578934199,10.3181353821758
27,0.92,32.2928545610407,16.051107811442,10.5287680681842
27,0.93,33.128617389009,16.3992856352133,10.737582795376
27,0.94,33.9384599656228,16.7388929764994,10.9528756027816
27,0.95,34.6300423024758,17.0416770367595,11.1758315665363
27,0.96,35.3846482592051,17.404570059649,11.3779796780058
27,0.97,36.0306074499492,17.6941573173293,11.5695549391291
27,0.98,36.7355635155286,17.9956903431864,11.7388333508546
27,0.99,37.3132586898144,18.2735119159874,11.9219490263018
28,0,0,0,0
28,0.01,0,0,0
28,0.02,0,0,0
28,0.03,0,0,0
28,0.04,0,0,0
28,0.05,0,0,0
28,0.06,0,0,0
28,0.07,0,0,0
28,0.08,0,0,0
28,0.09,0,0,0
28,0.1,0,0,0
28,0.11,0,0,0
28,0.12,0,0,0
28,0.13,0,0,0
28,0.14,0,0,0
28,0.15,0,0,0
28,0.16,0,0,0
28,0.17,0,0,0
28,0.18,0,0,0
28,0.19,0,0,0
28,0.2,0,0,0
28,0.21,0,0,0
28,0.22,0,0,0
28,0.23,0,0,0
28,0.24,0,0,0
28,0.25,0,0,0
28,0.26,0,0,0
28,0.27,0,0,0
28,0.28,0,0,0
28,0.29,0,0,0
28,0.3,0,0,0
28,0.31,0,0,0
28,0.32,1.83998832287712,0,0
28,0.33,2.30407920015655,0,0
28,0.34,2.71150764452975,0,0
28,0.35,3.10572075595637,0,0
28,0.36,3.47784804938129,1.48666154186538,0
28,0.37,3.8353174486067,1.76925307743558,0
28,0.38,4.26055722769919,1.98754351903725,0
28,0.39,4.65828113435537,2.2293052752403,1.34031719161725
28,0.4,4.99907142031563,2.42563904216583,1.51693778098111
28,0.41,5.36551783390378,2.64296820522222,1.69010204089851
28,0.42,5.75654122442643,2.85911213395151,1.85280541764509
28,0.43,6.13752572423394,3.07926381175795,2.00507379054046
28,0.44,6.56646866603128,3.29085693777196,2.16460980048455
28,0.45,6.96635378188015,3.49155906201665,2.3144173983027
28,0.46,7.40342475443145,3.69923744625082,2.46014915716925
28,0.47,7.83330747769165,3.92955024026463,2.60858911022496
28,0.48,8.24505038956841,4.15394311951324,2.76842234465757
28,0.49,8.71985934323884,4.37973253060078,2.91700733940663
28,0.5,9.15083267194524,4.59991967863693,3.05753972570655
28,0.51,9.66977902940748,4.84539650215272,3.21484517604202
28,0.52,10.1226857374251,5.0857175240693,3.3661625095462
28,0.53,10.5970576309897,5.32080100430365,3.53147471078591
28,0.54,11.0695577967325,5.5730102115483,3.70066219838308
28,0.55,11.5180990034176,5.8106718969489,3.85657189408462
28,0.56,12.0535034143856,6.06294541178446,4.01884281311
28,0.57,12.5301852442623,6.30010952224423,4.19158819030617
28,0.58,13.0317333739907,6.54261751702367,4.35791715748946
28,0.59,13.5609890803356,6.7904484210101,4.52113847663771
28,0.6,14.0270181145538,7.04223191628379,4.69996506784708
28,0.61,14.5171856217598,7.30750367666639,4.88206757646515
28,0.62,15.0790274357251,7.59944690668833,5.06397927766532
28,0.63,15.6292103453131,7.85322364966334,5.24078803220424
28,0.64,16.2445194301801,8.11452653107444,5.41774033749936
28,0.65,16.8290388621591,8.40587491357248,5.59937489283314
28,0.66,17.4197906288483,8.69827641555807,5.78330547348613
28,0.67,17.9897115587002,9.01472001682039,5.96571622578443
28,0.68,18.6166130346852,9.28823969020624,6.15894106529349
28,0.69,19.2012624012994,9.57409399162815,6.35436494158345
28,0.7,19.7668246505128,9.87102252816227,6.54926766118019
28,0.71,20.3381492471138,10.1693529774248,6.73674631742274
28,0.72,20.9948797077651,10.4671985449307,6.92030608785965
28,0.73,21.6275610312448,10.7711382117733,7.11335079079872
28,0.74,22.2295539515868,11.0881793078308,7.31757405241834
28,0.75,22.8016163321067,11.3921511792493,7.52197516828694
28,0.76,23.3908220091445,11.7001606901666,7.72926725214955
28,0.77,23.9871268734,12.012157189589,7.94233948717647
28,0.78,24.6957384452542,12.3207024066364,8.15235121798482
28,0.79,25.3794690338947,12.6329142912709,8.35748005458744
28,0.8,25.990731395799,12.9790806508557,8.56806354730555
28,0.81,26.6441587102056,13.3026703183847,8.77175798680324
28,0.82,27.3382280366679,13.6278566555349,8.99170127201369
28,0.83,27.9503511052086,13.9485505550857,9.19811439746777
28,0.84,28.5710154298135,14.262355951092,9.41933751491442
28,0.85,29.2605521094347,14.5829453035681,9.62635145131678
28,0.86,29.9220368322295,14.955367379571,9.84655987213148
28,0.87,30.6129252878508,15.2610565785282,10.0651882491491
28,0.88,31.3904515972078,15.6189291957067,10.2853525837581
28,0.89,32.1274051372971,15.9647729050149,10.5000118441418
28,0.9,32.8766564655264,16.297797630255,10.7399371575929
28,0.91,33.5544998752749,16.6497045601954,10.9670812438399
28,0.92,34.2951919058285,17.0316314283214,11.1948178570041
28,0.93,34.8979312123486,17.3507592217546,11.426285434174
28,0.94,35.6631353628395,17.7029308142696,11.6537258594261
28,0.95,36.4140591831761,18.0609453938547,11.8651477093972
28,0.96,37.164144528214,18.4440010067904,12.0939891770361
28,0.97,38.0115588132084,18.7808369939058,12.3143587933366
28,0.98,38.7126431426197,19.076746653931,12.5068491045441
28,0.99,39.1745498376923,19.4354529753255,12.6679673356226
29,0,0,0,0
29,0.01,0,0,0
29,0.02,0,0,0
29,0.03,0,0,0
29,0.04,0,0,0
29,0.05,0,0,0
29,0.06,0,0,0
29,0.07,0,0,0
29,0.08,0,0,0
29,0.09,0,0,0
29,0.1,0,0,0
29,0.11,0,0,0
29,0.12,0,0,0
29,0.13,0,0,0
29,0.14,0,0,0
29,0.15,0,0,0
29,0.16,0,0,0
29,0.17,0,0,0
29,0.18,0,0,0
29,0.19,0,0,0
29,0.2,0,0,0
29,0.21,0,0,0
29,0.22,0,0,0
29,0.23,0,0,0
29,0.24,0,0,0
29,0.25,0,0,0
29,0.26,0,0,0
29,0.27,0,0,0
29,0.28,0,0,0
29,0.29,0,0,0
29,0.3,0,0,0
29,0.31,1.73157693395898,0,0
29,0.32,2.23985384396005,0,0
29,0.33,2.65888296538836,0,0
29,0.34,3.06038167373685,0,0
29,0.35,3.42798976297239,1.46587948075656,0
29,0.36,3.82915640830308,1.75093278413355,0
29,0.37,4.24404914522577,2.00690781204036,0
29,0.38,4.6324095348002,2.22955080504474,1.33656724561451
29,0.39,5.02622986507691,2.45177321495091,1.52448618800676
29,0.4,5.4384876142073,2.67431917779837,1.70688320312001
29,0.41,5.80109592966448,2.88680035685012,1.86742260900772
29,0.42,6.19022187663385,3.11984785659769,2.02742599371212
29,0.43,6.59968516225429,3.32289263336284,2.18711416235333
29,0.44,7.00525163597056,3.52970828555585,2.34026866896933
29,0.45,7.45607994566186,3.74481749844531,2.48711352937759
29,0.46,7.87858019394004,3.96899855290358,2.64922438132181
29,0.47,8.32309621538453,4.20413969443365,2.81151662148994
29,0.48,8.77112494048409,4.42550751710532,2.96659392369664
29,0.49,9.23392813247163,4.6708649117667,3.12440491374192
29,0.5,9.72573942328732,4.9120351046546,3.28034281319332
29,0.51,10.1752692527948,5.15655458734881,3.4496749228399
29,0.52,10.6772770944788,5.39271964821612,3.60849372844528
29,0.53,11.1874286195707,5.65049040723998,3.77968639120744
29,0.54,11.6827089357832,5.91559716267075,3.95641266641251
29,0.55,12.157583633556,6.16352972802514,4.121285345506
29,0.56,12.6989037143348,6.42627723905342,4.28967456851458
29,0.57,13.243535871059,6.67750015470786,4.47062157862719
29,0.58,13.7775193559607,6.95268552126113,4.64910540628541
29,0.59,14.3071393137002,7.23158439778706,4.82456218450616
29,0.6,14.8749660190563,7.50437887954684,5.00299650964313
29,0.61,15.5292553533644,7.77306204156722,5.18096705235367
29,0.62,16.1175975526297,8.04416301594075,5.36044326564579
29,0.63,16.7004431877151,8.31166834841592,5.54940499063022
29,0.64,17.3132909592587,8.59434420308041,5.74581962863722
29,0.65,17.8784967730779,8.89275122208047,5.93533352734558
29,0.66,18.4796039042454,9.19975904676867,6.12593275447576
29,0.67,19.1587083111412,9.51394323241173,6.32500606678739
29,0.68,19.7627287765145,9.79062001530573,6.52383473403205
29,0.69,20.399575301792,10.1038840454499,6.71566085224482
29,0.7,21.0251494232295,10.4305817829382,6.92778836729196
29,0.71,21.650468806791,10.735811736371,7.12866842933201
29,0.72,22.2627862976333,11.0472480251787,7.32850941692977
29,0.73,22.8586048538161,11.3805335529222,7.53405380382728
29,0.74,23.4973101680124,11.7153154815987,7.75390335707408
29,0.75,24.1343166015821,12.0352871764803,7.95976911022143
29,0.76,24.7717249947235,12.3631126009276,8.17565905751329
29,0.77,25.4932528041,12.6749807910749,8.4003785513679
29,0.78,26.1047591474621,12.9979674412245,8.61758570985661
29,0.79,26.784956797894,13.3417673899724,8.83898843654666
29,0.8,27.4213531093912,13.6821007633619,9.06304791381462
29,0.81,28.1170344908979,14.0205245795981,9.28499325538192
29,0.82,28.795402954133,14.3606617826124,9.51411146525527
29,0.83,29.5263268432724,14.6804388524144,9.75213286445619
29,0.84,30.2567630459517,15.0514441452415,9.97961588816693
29,0.85,30.9774851158937,15.4059502431792,10.2009250805521
29,0.86,31.7141693529482,15.7658003419686,10.4307144858078
29,0.87,32.4281594597219,16.1204443120462,10.6826691843148
29,0.88,33.1061192130723,16.4821000423117,10.9110282237573
29,0.89,33.8925498964373,16.8485480685661,11.1494274754707
29,0.9,34.5440711603709,17.2347628979399,11.3944345485515
29,0.91,35.3264612769774,17.6059160389316,11.6263976438489
29,0.92,36.0575660846721,17.9920260807157,11.8516827014095
29,0.93,36.7475180755026,18.3997134986949,12.0877611000184
29,0.94,37.5159089657047,18.7653521968261,12.3453824886114
29,0.95,38.3441531396868,19.111704631448,12.5649960799581
29,0.96,39.0841012250693,19.4759149310751,12.8059730476128
29,0.97,39.7822505933819,19.8582176484861,13.0214295926091
29,0.98,40.6575250413436,20.2729682015046,13.2523615122503
29,0.99,41.4872104443912,20.5459754506883,13.4443831821955
30,0,0,0,0
30,0.01,0,0,0
30,0.02,0,0,0
30,0.03,0,0,0
30,0.04,0,0,0
30,0.05,0,0,0
30,0.06,0,0,0
30,0.07,0,0,0
30,0.08,0,0,0
30,0.09,0,0,0
30,0.1,0,0,0
30,0.11,0,0,0
30,0.12,0,0,0
30,0.13,0,0,0
30,0.14,0,0,0
30,0.15,0,0,0
30,0.16,0,0,0
30,0.17,0,0,0
30,0.18,0,0,0
30,0.19,0,0,0
30,0.2,0,0,0
30,0.21,0,0,0
30,0.22,0,0,0
30,0.23,0,0,0
30,0.24,0,0,0
30,0.25,0,0,0
30,0.26,0,0,0
30,0.27,0,0,0
30,0.28,0,0,0
30,0.29,0,0,0
30,0.3,1.51943691049318,0,0
30,0.31,2.12428917036938,0,0
30,0.32,2.59571293229111,0,0
30,0.33,2.99644656865468,0,0
30,0.34,3.38982924598734,1.43499439628024,0
30,0.35,3.78661221323486,1.71635887686843,0
30,0.36,4.23006807627048,1.9823369918201,0
30,0.37,4.62254547754604,2.22939809629811,1.34394311801628
30,0.38,5.0151106638159,2.43910362256847,1.5375275222955
30,0.39,5.40747592793645,2.66175736232519,1.71366987591729
30,0.4,5.82073301599233,2.8895262081964,1.88262439559207
30,0.41,6.2372162755085,3.11226965897651,2.04175803957315
30,0.42,6.64629754144653,3.31682045534154,2.19872955961765
30,0.43,7.07473490885651,3.55649109590824,2.36004892338992
30,0.44,7.53625744654893,3.77408125409812,2.50967232667252
30,0.45,8.04240847119891,4.01091715320515,2.67536142909354
30,0.46,8.4772243066884,4.24344860618431,2.83726432320783
30,0.47,8.95447063539542,4.48482112591389,2.99577497097271
30,0.48,9.40247573747178,4.72786771158619,3.15648658234201
30,0.49,9.858018585032,4.98764509763443,3.32695400217443
30,0.5,10.333473134682,5.23122902647947,3.49147076763247
30,0.51,10.8654968594884,5.48878615841082,3.65567739591912
30,0.52,11.3599547540449,5.73900817251849,3.83064844751319
30,0.53,11.8629140583632,6.00664166863635,4.00481045280305
30,0.54,12.4217250252157,6.26946264884556,4.1756564304117
30,0.55,13.0034171002276,6.52528566062239,4.36302976129885
30,0.56,13.612337497571,6.80873491846523,4.54269074826169
30,0.57,14.1886419105807,7.07962765221059,4.71463629466419
30,0.58,14.7853427573375,7.35259361686788,4.90330857493966
30,0.59,15.3573682009443,7.64096386732853,5.08795082148028
30,0.6,15.918555060291,7.92446789993803,5.28012045410988
30,0.61,16.5025501389431,8.22936745955016,5.46983362322212
30,0.62,17.1163168091291,8.53631239566081,5.66009842259031
30,0.63,17.7074993579985,8.8420501155241,5.86129575760081
30,0.64,18.3002949565066,9.14611932305834,6.06541197535354
30,0.65,18.9074781687783,9.45114099976639,6.26252399997955
30,0.66,19.5382343543577,9.74901962791486,6.47074571163254
30,0.67,20.1703466902411,10.0708895992231,6.67645018377499
30,0.68,20.7591857944888,10.3821017054717,6.8753707542826
30,0.69,21.4177801886574,10.6966190159987,7.0709060884956
30,0.7,22.0698924902665,11.0444539140037,7.28281864457627
30,0.71,22.7902004202533,11.3606185534153,7.49674850797202
30,0.72,23.4700359520179,11.6847686528911,7.71814614918943
30,0.73,24.1672584928488,12.0047499601431,7.94013469873986
30,0.74,24.8591894667169,12.3521641381662,8.15967945765663
30,0.75,25.6020489871647,12.6756131035274,8.38811217152498
30,0.76,26.3187670575294,13.0122732915956,8.61384642255803
30,0.77,26.927863676162,13.3531928734079,8.84556685213145
30,0.78,27.6510949230984,13.7115016106994,9.06663289323787
30,0.79,28.3915736276035,14.08196373977,9.3010802790498
30,0.8,29.0692448914567,14.4532051906699,9.5540071569285
30,0.81,29.7765531883549,14.7994586405726,9.79110981213458
30,0.82,30.5482689909631,15.1632435647453,10.0244006768782
30,0.83,31.346206802347,15.5369458640582,10.2763541262792
30,0.84,32.0864042492289,15.90640887351,10.5145133222628
30,0.85,32.816340583477,16.2712064887909,10.7883097455831
30,0.86,33.6425308610092,16.6559823315255,11.0362294047171
30,0.87,34.4019572589361,17.0209825452469,11.2793538133473
30,0.88,35.1955105844673,17.3972986630757,11.5242242310173
30,0.89,35.9064857388406,17.7806699757422,11.7899770613162
30,0.9,36.7937105292376,18.1841087530255,12.0504100189473
30,0.91,37.5498872442135,18.5547127720038,12.3193825200693
30,0.92,38.3007180162734,18.9625165893905,12.5603893526643
30,0.93,39.0515522170242,19.3741810666737,12.8124694564797
30,0.94,39.8500186109815,19.8004593645859,13.060484833903
30,0.95,40.4987930233189,20.2291264330816,13.3184498942702
30,0.96,41.3460065388275,20.5953814323893,13.5626073879157
30,0.97,42.2766142102387,21.0198824241259,13.8095375122579
30,0.98,42.8760401944872,21.3631923858694,14.0416430424671
30,0.99,43.8059651185823,21.778364224104,14.2556653413455
